image_id,identity,path,bbox,date,orientation,segmentation,species,split,client
2680,e3c1078a-aaed-42f2-85ae-e1d3b618cdee,leopard.coco/images/train2022/000000002670.jpg,"[747, 714, 393, 363]",,front,,leopard,train,0
2681,e3c1078a-aaed-42f2-85ae-e1d3b618cdee,leopard.coco/images/train2022/000000002671.jpg,"[1627, 751, 743, 653]",,left,,leopard,train,0
2682,e3c1078a-aaed-42f2-85ae-e1d3b618cdee,leopard.coco/images/train2022/000000002672.jpg,"[376, 849, 563, 467]",,right,,leopard,train,0
2689,e3c1078a-aaed-42f2-85ae-e1d3b618cdee,leopard.coco/images/train2022/000000002679.jpg,"[151, 812, 563, 272]",,right,,leopard,train,0
2690,e3c1078a-aaed-42f2-85ae-e1d3b618cdee,leopard.coco/images/train2022/000000002680.jpg,"[352, 805, 457, 243]",,right,,leopard,train,0
2691,e3c1078a-aaed-42f2-85ae-e1d3b618cdee,leopard.coco/images/train2022/000000002681.jpg,"[337, 850, 380, 239]",,back,,leopard,train,0
2692,e3c1078a-aaed-42f2-85ae-e1d3b618cdee,leopard.coco/images/train2022/000000002682.jpg,"[544, 862, 310, 206]",,front,,leopard,train,0
2697,e3c1078a-aaed-42f2-85ae-e1d3b618cdee,leopard.coco/images/train2022/000000002687.jpg,"[1601, 680, 561, 159]",,,,leopard,train,0
2698,e3c1078a-aaed-42f2-85ae-e1d3b618cdee,leopard.coco/images/train2022/000000002688.jpg,"[1476, 705, 237, 143]",,back,,leopard,train,0
2469,cb7e5202-3f7c-487e-b2ae-dd8f1fbde32d,leopard.coco/images/train2022/000000002461.jpg,"[33, 428, 2023, 1914]",,right,,leopard,train,0
2471,cb7e5202-3f7c-487e-b2ae-dd8f1fbde32d,leopard.coco/images/train2022/000000002463.jpg,"[521, 663, 1616, 1084]",,right,,leopard,train,0
4208,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004196.jpg,"[741, 621, 424, 334]",,back,,leopard,train,0
4251,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004239.jpg,"[1005, 552, 1240, 709]",,right,,leopard,train,0
4254,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004242.jpg,"[976, 857, 489, 342]",,right,,leopard,train,0
4271,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004259.jpg,"[321, 1366, 750, 331]",,right,,leopard,train,0
4275,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004263.jpg,"[127, 1036, 644, 424]",,left,,leopard,train,0
4280,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004268.jpg,"[171, 1223, 1739, 577]",,right,,leopard,train,0
4293,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004281.jpg,"[1451, 605, 831, 436]",,left,,leopard,train,0
4298,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004286.jpg,"[1924, 1186, 325, 204]",,left,,leopard,train,0
4326,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004314.jpg,"[1223, 512, 455, 643]",,back,,leopard,train,0
4345,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004333.jpg,"[769, 1162, 343, 215]",,left,,leopard,train,0
4374,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004362.jpg,"[502, 1009, 317, 148]",,right,,leopard,train,0
4378,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004366.jpg,"[981, 541, 1113, 597]",,right,,leopard,train,0
4421,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004409.jpg,"[1199, 993, 472, 547]",,back,,leopard,train,0
4422,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004410.jpg,"[1265, 632, 769, 321]",,left,,leopard,train,0
4430,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004418.jpg,"[1076, 930, 549, 435]",,back,,leopard,train,0
4450,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004438.jpg,"[1035, 585, 576, 308]",,left,,leopard,train,0
4453,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004441.jpg,"[772, 1171, 354, 214]",,left,,leopard,train,0
4458,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004446.jpg,"[1424, 738, 427, 361]",,left,,leopard,train,0
4462,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004450.jpg,"[1287, 1152, 984, 528]",,left,,leopard,train,0
4501,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004489.jpg,"[618, 612, 647, 420]",,right,,leopard,train,0
4540,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004528.jpg,"[1282, 1036, 514, 318]",,back,,leopard,train,0
4557,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004545.jpg,"[1436, 1362, 664, 434]",,left,,leopard,train,0
4572,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004560.jpg,"[647, 1103, 683, 344]",,left,,leopard,train,0
4579,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004567.jpg,"[1074, 1051, 950, 680]",,left,,leopard,train,0
4580,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004568.jpg,"[755, 1359, 573, 350]",,right,,leopard,train,0
4583,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004571.jpg,"[1238, 1177, 1099, 519]",,left,,leopard,train,0
4599,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004587.jpg,"[150, 1170, 295, 193]",,left,,leopard,train,0
4622,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004609.jpg,"[1085, 1281, 661, 451]",,left,,leopard,train,0
4630,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004617.jpg,"[1504, 1181, 337, 218]",,left,,leopard,train,0
4640,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004627.jpg,"[1065, 707, 526, 328]",,left,,leopard,train,0
4644,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004631.jpg,"[1603, 1076, 797, 454]",,left,,leopard,train,0
4650,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004637.jpg,"[1212, 1077, 832, 464]",,left,,leopard,train,0
4653,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004640.jpg,"[0, 1085, 971, 633]",,right,,leopard,train,0
4673,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004660.jpg,"[1594, 915, 806, 755]",,left,,leopard,train,0
4681,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004668.jpg,"[478, 406, 934, 412]",,left,,leopard,train,0
4700,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004687.jpg,"[1001, 839, 398, 332]",,left,,leopard,train,0
4716,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004703.jpg,"[592, 661, 595, 336]",,left,,leopard,train,0
4718,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004705.jpg,"[1014, 520, 992, 543]",,right,,leopard,train,0
4725,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004712.jpg,"[885, 821, 311, 408]",,front,,leopard,train,0
4739,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004726.jpg,"[1488, 1090, 785, 406]",,left,,leopard,train,0
4751,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004738.jpg,"[577, 610, 650, 374]",,right,,leopard,train,0
4756,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004743.jpg,"[410, 529, 535, 255]",,left,,leopard,train,0
4775,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004762.jpg,"[1584, 718, 260, 288]",,back,,leopard,train,0
4829,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004816.jpg,"[1557, 728, 711, 458]",,left,,leopard,train,0
4833,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004820.jpg,"[1004, 544, 1232, 712]",,left,,leopard,train,0
4862,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004849.jpg,"[85, 740, 794, 372]",,right,,leopard,train,0
4871,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004858.jpg,"[1824, 1029, 550, 414]",,left,,leopard,train,0
4916,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004903.jpg,"[1046, 708, 708, 324]",,left,,leopard,train,0
4929,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004916.jpg,"[240, 627, 577, 311]",,left,,leopard,train,0
4936,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004923.jpg,"[1233, 1182, 1158, 498]",,left,,leopard,train,0
4943,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004930.jpg,"[700, 1039, 268, 139]",,right,,leopard,train,0
4945,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004932.jpg,"[623, 1324, 691, 420]",,right,,leopard,train,0
4957,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004944.jpg,"[957, 588, 275, 314]",,back,,leopard,train,0
4965,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004952.jpg,"[853, 998, 1287, 694]",,right,,leopard,train,0
4980,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000004967.jpg,"[339, 1005, 279, 153]",,right,,leopard,train,0
5018,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005005.jpg,"[214, 549, 586, 266]",,left,,leopard,train,0
5021,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005008.jpg,"[1465, 952, 198, 160]",,left,,leopard,train,0
5025,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005012.jpg,"[594, 1254, 598, 392]",,right,,leopard,train,0
5034,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005021.jpg,"[481, 724, 737, 335]",,right,,leopard,train,0
5042,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005029.jpg,"[171, 600, 579, 595]",,right,,leopard,train,0
5043,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005030.jpg,"[1396, 757, 467, 331]",,left,,leopard,train,0
5047,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005034.jpg,"[1065, 742, 335, 275]",,back,,leopard,train,0
5070,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005057.jpg,"[615, 964, 694, 493]",,right,,leopard,train,0
5118,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005105.jpg,"[652, 627, 360, 316]",,back,,leopard,train,0
5128,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005115.jpg,"[1874, 726, 506, 742]",,back,,leopard,train,0
5147,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005134.jpg,"[904, 1104, 1008, 606]",,left,,leopard,train,0
5149,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005136.jpg,"[1594, 653, 567, 395]",,left,,leopard,train,0
5150,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005137.jpg,"[709, 1004, 244, 208]",,left,,leopard,train,0
5169,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005156.jpg,"[809, 703, 681, 311]",,left,,leopard,train,0
5174,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005161.jpg,"[690, 847, 506, 516]",,right,,leopard,train,0
5237,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005224.jpg,"[1705, 749, 695, 327]",,left,,leopard,train,0
5241,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005228.jpg,"[485, 615, 616, 357]",,left,,leopard,train,0
5799,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005786.jpg,"[105, 1111, 1594, 657]",,right,,leopard,train,0
5800,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005787.jpg,"[96, 1151, 1511, 626]",,right,,leopard,train,0
5801,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005788.jpg,"[780, 1379, 549, 359]",,right,,leopard,train,0
5802,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005789.jpg,"[821, 1077, 733, 371]",,left,,leopard,train,0
5803,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005790.jpg,"[1413, 729, 324, 239]",,left,,leopard,train,0
5804,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005791.jpg,"[61, 1230, 312, 188]",,left,,leopard,train,0
5805,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005792.jpg,"[1534, 1213, 866, 501]",,left,,leopard,train,0
5806,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005793.jpg,"[854, 1058, 773, 386]",,left,,leopard,train,0
5807,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005794.jpg,"[2176, 976, 224, 294]",,left,,leopard,train,0
5808,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005795.jpg,"[898, 1082, 208, 219]",,back,,leopard,train,0
5809,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005796.jpg,"[851, 1151, 227, 185]",,back,,leopard,train,0
5810,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005797.jpg,"[860, 1143, 213, 185]",,back,,leopard,train,0
5811,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005798.jpg,"[50, 1107, 510, 231]",,left,,leopard,train,0
5812,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005799.jpg,"[0, 1173, 957, 491]",,right,,leopard,train,0
5813,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005800.jpg,"[1786, 688, 426, 291]",,right,,leopard,train,0
5814,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005801.jpg,"[849, 811, 305, 446]",,back,,leopard,train,0
5815,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005802.jpg,"[1499, 879, 459, 275]",,down,,leopard,train,0
5816,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005803.jpg,"[1382, 753, 472, 339]",,left,,leopard,train,0
5817,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005804.jpg,"[1796, 735, 604, 708]",,left,,leopard,train,0
5818,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005805.jpg,"[1741, 792, 659, 604]",,left,,leopard,train,0
5819,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005806.jpg,"[663, 968, 846, 450]",,left,,leopard,train,0
5820,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005807.jpg,"[1251, 705, 610, 343]",,left,,leopard,train,0
5821,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005808.jpg,"[1143, 757, 495, 345]",,left,,leopard,train,0
5822,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005809.jpg,"[1740, 860, 228, 470]",,back,,leopard,train,0
5823,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005810.jpg,"[48, 1368, 710, 408]",,right,,leopard,train,0
5824,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005811.jpg,"[1024, 684, 422, 368]",,back,,leopard,train,0
5825,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005812.jpg,"[1111, 689, 303, 324]",,back,,leopard,train,0
5826,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005813.jpg,"[760, 668, 399, 320]",,back,,leopard,train,0
5827,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005814.jpg,"[171, 617, 500, 259]",,left,,leopard,train,0
5828,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005815.jpg,"[1905, 1041, 433, 321]",,left,,leopard,train,0
5829,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005816.jpg,"[1776, 1043, 589, 364]",,left,,leopard,train,0
5830,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005817.jpg,"[613, 605, 655, 438]",,right,,leopard,train,0
5831,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005818.jpg,"[908, 562, 430, 309]",,left,,leopard,train,0
5832,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005819.jpg,"[964, 469, 881, 504]",,left,,leopard,train,0
5833,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005820.jpg,"[1697, 267, 352, 632]",,back,,leopard,train,0
5834,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005821.jpg,"[589, 562, 552, 234]",,left,,leopard,train,0
5835,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005822.jpg,"[988, 1212, 518, 499]",,left,,leopard,train,0
5836,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005823.jpg,"[1064, 1263, 488, 464]",,left,,leopard,train,0
5837,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005824.jpg,"[964, 533, 1127, 625]",,right,,leopard,train,0
5838,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005825.jpg,"[1062, 516, 967, 691]",,right,,leopard,train,0
5839,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005826.jpg,"[322, 626, 959, 604]",,right,,leopard,train,0
5840,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000005827.jpg,"[558, 589, 560, 626]",,left,,leopard,train,0
6752,a1d0fd59-883e-4e53-a313-6264f2f247fa,leopard.coco/images/train2022/000000006724.jpg,"[1942, 269, 458, 856]",,left,,leopard,train,0
3125,6c3d8c29-725b-4a3d-9b7e-84fcd0b320eb,leopard.coco/images/train2022/000000003113.jpg,"[611, 667, 1789, 1129]",,left,,leopard,train,0
3127,6c3d8c29-725b-4a3d-9b7e-84fcd0b320eb,leopard.coco/images/train2022/000000003115.jpg,"[9, 626, 581, 654]",,right,,leopard,train,0
3129,6c3d8c29-725b-4a3d-9b7e-84fcd0b320eb,leopard.coco/images/train2022/000000003117.jpg,"[1148, 640, 557, 309]",,right,,leopard,train,0
2571,85efa5e8-e730-4b21-9179-c5241cbc5cff,leopard.coco/images/train2022/000000002562.jpg,"[30, 795, 1729, 984]",,right,,leopard,train,0
2572,85efa5e8-e730-4b21-9179-c5241cbc5cff,leopard.coco/images/train2022/000000002563.jpg,"[38, 367, 1611, 1057]",,right,,leopard,train,0
2573,85efa5e8-e730-4b21-9179-c5241cbc5cff,leopard.coco/images/train2022/000000002564.jpg,"[391, 516, 907, 539]",,left,,leopard,train,0
2574,85efa5e8-e730-4b21-9179-c5241cbc5cff,leopard.coco/images/train2022/000000002565.jpg,"[367, 600, 853, 438]",,left,,leopard,train,0
2989,4f8ff8ad-8782-4a1c-be11-4aa4021a3706,leopard.coco/images/train2022/000000002978.jpg,"[0, 642, 586, 536]",,right,,leopard,train,0
2991,4f8ff8ad-8782-4a1c-be11-4aa4021a3706,leopard.coco/images/train2022/000000002980.jpg,"[1665, 635, 735, 519]",,left,,leopard,train,0
2997,4f8ff8ad-8782-4a1c-be11-4aa4021a3706,leopard.coco/images/train2022/000000002986.jpg,"[964, 539, 930, 418]",,left,,leopard,train,0
3003,4f8ff8ad-8782-4a1c-be11-4aa4021a3706,leopard.coco/images/train2022/000000002992.jpg,"[1432, 798, 968, 975]",,left,,leopard,train,0
3009,4f8ff8ad-8782-4a1c-be11-4aa4021a3706,leopard.coco/images/train2022/000000002998.jpg,"[989, 485, 389, 258]",,left,,leopard,train,0
3015,4f8ff8ad-8782-4a1c-be11-4aa4021a3706,leopard.coco/images/train2022/000000003004.jpg,"[1848, 683, 548, 746]",,left,,leopard,train,0
1881,5f75d79d-1835-4da2-89e4-38f85c40cd34,leopard.coco/images/train2022/000000001876.jpg,"[1788, 560, 612, 467]",,left,,leopard,train,0
1883,5f75d79d-1835-4da2-89e4-38f85c40cd34,leopard.coco/images/train2022/000000001878.jpg,"[1795, 563, 605, 592]",,left,,leopard,train,0
2756,33d21d59-7567-4c17-9073-6d2b99859621,leopard.coco/images/train2022/000000002746.jpg,"[459, 764, 597, 578]",,right,,leopard,train,0
2757,33d21d59-7567-4c17-9073-6d2b99859621,leopard.coco/images/train2022/000000002747.jpg,"[1779, 639, 621, 506]",,left,,leopard,train,0
2945,08cb52f5-570c-468d-bc68-610d75421588,leopard.coco/images/train2022/000000002935.jpg,"[0, 635, 680, 536]",,right,,leopard,train,0
2947,08cb52f5-570c-468d-bc68-610d75421588,leopard.coco/images/train2022/000000002937.jpg,"[847, 953, 1553, 655]",,left,,leopard,train,0
2949,08cb52f5-570c-468d-bc68-610d75421588,leopard.coco/images/train2022/000000002939.jpg,"[0, 684, 717, 492]",,right,,leopard,train,0
2954,08cb52f5-570c-468d-bc68-610d75421588,leopard.coco/images/train2022/000000002944.jpg,"[904, 941, 1489, 660]",,left,,leopard,train,0
2955,08cb52f5-570c-468d-bc68-610d75421588,leopard.coco/images/train2022/000000002945.jpg,"[0, 678, 607, 510]",,right,,leopard,train,0
2956,08cb52f5-570c-468d-bc68-610d75421588,leopard.coco/images/train2022/000000002946.jpg,"[1070, 517, 1244, 532]",,left,,leopard,train,0
1890,079df424-a265-4af9-8a6f-66d2709af3e7,leopard.coco/images/train2022/000000001885.jpg,"[478, 784, 576, 362]",,right,,leopard,train,0
1892,079df424-a265-4af9-8a6f-66d2709af3e7,leopard.coco/images/train2022/000000001887.jpg,"[1347, 755, 1053, 494]",,left,,leopard,train,0
1895,079df424-a265-4af9-8a6f-66d2709af3e7,leopard.coco/images/train2022/000000001890.jpg,"[11, 782, 529, 745]",,back,,leopard,train,0
1896,079df424-a265-4af9-8a6f-66d2709af3e7,leopard.coco/images/train2022/000000001891.jpg,"[204, 827, 869, 366]",,right,,leopard,train,0
6004,9a3319f8-f480-4cf0-b917-32bb8998f81b,leopard.coco/images/train2022/000000005990.jpg,"[30, 99, 2314, 1134]",,right,,leopard,train,0
6074,9a3319f8-f480-4cf0-b917-32bb8998f81b,leopard.coco/images/train2022/000000006060.jpg,"[52, 284, 2220, 973]",,left,,leopard,train,0
6111,9a3319f8-f480-4cf0-b917-32bb8998f81b,leopard.coco/images/train2022/000000006097.jpg,"[24, 104, 2353, 1816]",,left,,leopard,train,0
6143,9a3319f8-f480-4cf0-b917-32bb8998f81b,leopard.coco/images/train2022/000000006129.jpg,"[0, 382, 2092, 1514]",,right,,leopard,train,0
6204,9a3319f8-f480-4cf0-b917-32bb8998f81b,leopard.coco/images/train2022/000000006190.jpg,"[76, 276, 2286, 975]",,right,,leopard,train,0
6227,9a3319f8-f480-4cf0-b917-32bb8998f81b,leopard.coco/images/train2022/000000006213.jpg,"[41, 85, 2359, 1836]",,front,,leopard,train,0
6331,9a3319f8-f480-4cf0-b917-32bb8998f81b,leopard.coco/images/train2022/000000006317.jpg,"[0, 0, 2400, 2218]",,left,,leopard,train,0
2593,8fe3c161-b0c1-4e40-b3ba-998b37272b23,leopard.coco/images/train2022/000000002584.jpg,"[0, 824, 1298, 521]",,,,leopard,train,1
2594,8fe3c161-b0c1-4e40-b3ba-998b37272b23,leopard.coco/images/train2022/000000002585.jpg,"[1704, 831, 688, 444]",,,,leopard,train,1
2595,8fe3c161-b0c1-4e40-b3ba-998b37272b23,leopard.coco/images/train2022/000000002586.jpg,"[920, 836, 1023, 446]",,left,,leopard,train,1
2601,8fe3c161-b0c1-4e40-b3ba-998b37272b23,leopard.coco/images/train2022/000000002592.jpg,"[789, 668, 531, 305]",,left,,leopard,train,1
2602,8fe3c161-b0c1-4e40-b3ba-998b37272b23,leopard.coco/images/train2022/000000002593.jpg,"[20, 667, 770, 370]",,left,,leopard,train,1
2603,8fe3c161-b0c1-4e40-b3ba-998b37272b23,leopard.coco/images/train2022/000000002594.jpg,"[41, 690, 899, 505]",,right,,leopard,train,1
2604,8fe3c161-b0c1-4e40-b3ba-998b37272b23,leopard.coco/images/train2022/000000002595.jpg,"[973, 797, 1082, 520]",,right,,leopard,train,1
2605,8fe3c161-b0c1-4e40-b3ba-998b37272b23,leopard.coco/images/train2022/000000002596.jpg,"[989, 817, 1269, 614]",,left,,leopard,train,1
2614,8fe3c161-b0c1-4e40-b3ba-998b37272b23,leopard.coco/images/train2022/000000002605.jpg,"[1675, 673, 725, 805]",,left,,leopard,train,1
2615,8fe3c161-b0c1-4e40-b3ba-998b37272b23,leopard.coco/images/train2022/000000002606.jpg,"[483, 672, 1092, 624]",,left,,leopard,train,1
2616,8fe3c161-b0c1-4e40-b3ba-998b37272b23,leopard.coco/images/train2022/000000002607.jpg,"[80, 605, 1222, 617]",,right,,leopard,train,1
2165,c3799f7d-5ba9-4266-beff-1cb38febbc86,leopard.coco/images/train2022/000000002159.jpg,"[414, 567, 1063, 684]",,right,,leopard,train,1
2166,c3799f7d-5ba9-4266-beff-1cb38febbc86,leopard.coco/images/train2022/000000002160.jpg,"[656, 579, 953, 522]",,right,,leopard,train,1
2167,c3799f7d-5ba9-4266-beff-1cb38febbc86,leopard.coco/images/train2022/000000002161.jpg,"[881, 773, 994, 399]",,down,,leopard,train,1
2168,c3799f7d-5ba9-4266-beff-1cb38febbc86,leopard.coco/images/train2022/000000002162.jpg,"[398, 592, 1081, 643]",,right,,leopard,train,1
2172,c3799f7d-5ba9-4266-beff-1cb38febbc86,leopard.coco/images/train2022/000000002166.jpg,"[358, 649, 1191, 950]",,back,,leopard,train,1
